PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,RD_NO_x,VEHICLE_ID,CRASH_DATE_x,CITY,STATE,ZIPCODE,SEX,AGE,SAFETY_EQUIPMENT,AIRBAG_DEPLOYED,EJECTION,INJURY_CLASSIFICATION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,BAC_RESULT,CRASH_YEAR_x,RD_NO_y,CRASH_DATE_y,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,CRASH_YEAR_y,TIME
O1034053,DRIVER,dce57e155c0513417d5187f83b53247c4b1df7147f55fa3a90e90711587dce580769d8c9c3d689cffba0e8896618a12e78958378417877fa1cac3cb83d3a454c,JE129629,980111.0,02/01/2021 06:00:00 PM,CHICAGO,IL,60634,F,50.0,SAFETY BELT USED,DEPLOYMENT UNKNOWN,NONE,NONINCAPACITATING INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE129629,02/01/2021 06:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",02/01/2021 07:30:00 PM,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,5800,W,ADDISON ST,1633.0,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18,2,2,41.94593275,-87.771753031,POINT (-87.771753030971 41.945932750402),2021,1080
O1227476,DRIVER,1668d029847021fe9f23ea04efc6d5001f39679fe369f2dcbaafe99653bbac0aee4c197e462c34b959307718ebba8638e4886cad620fe8e5a65f586693a9592d,JE445943,1164843.0,11/15/2021 12:00:00 PM,CHICAGO,IL,60629,M,27.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE445943,11/15/2021 12:00:00 PM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/15/2021 12:08:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,4329,W,47TH ST,815.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,2,11,41.807653615999996,-87.73209893,POINT (-87.732098930436 41.807653616099),2021,720
O1081284,DRIVER,d9c7758e5887ab50615c3b2967ff9d5458c3e37ddf802771e5608c73c2dc56e704cb1e279dc31dfc56f0bd490e16051d02f12c79c766d0dd813c682466f77380,JE207435,1025518.0,04/23/2021 06:30:00 AM,CHICAGO,IL,60628,F,62.0,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE207435,04/23/2021 06:30:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",04/23/2021 07:11:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,8701,S,STATE ST,632.0,3,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,3.0,0.0,6,6,4,41.73621242,-87.624012445,POINT (-87.624012445333 41.736212420227),2021,390
O1070441,DRIVER,933f6e1877bd6e30177a383cbaaaced48d4a5c679dc2e2c55843ca64edb0909483bf5265e58d83a017ebda2f3694c565c76e6cf11005beac9579d32b75613131,JE188985,1015136.0,04/04/2021 07:10:00 AM,CHICAGO,IL,60601,F,27.0,NONE PRESENT,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE188985,04/04/2021 07:10:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",04/04/2021 07:15:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,25,N,WESTERN AVE,1223.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7,1,4,41.881978391,-87.686306309,POINT (-87.686306309289 41.881978391496),2021,430
O1160192,DRIVER,f310cff591936236e9edf9f9e11c6fd41ccb7425cb62e5360e7d7fb2baf6f03cd99ae64dc873feb1adf09131639950320af9b7065e580cca26a3128d1a8a33fe,JE334884,1100613.0,08/12/2021 10:26:00 AM,CHICAGO,IL,60628,F,65.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE334884,08/12/2021 10:26:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT ON GRADE,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",08/12/2021 10:27:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,DISREGARDING TRAFFIC SIGNALS,800,W,95TH ST,2223.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,5,8,41.7215669,-87.643275303,POINT (-87.643275303397 41.721566900478),2021,626
O1156709,DRIVER,3a8e1bb74c1666026e8c7a061047361ebfd42e25b9c0c5eb9e6e1a23cc312eb913a333574dbc19d3e95dd49d241446cd23753540748dd142a526b1cd1b9a1161,JE329200,1097219.0,08/06/2021 02:00:00 PM,CHICAGO,IL,60652,F,40.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE329200,08/06/2021 02:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,"OVER $1,500",08/07/2021 09:40:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3200,W,MARQUETTE RD,831.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,6,8,41.771783539,-87.70308977299999,POINT (-87.703089772736 41.771783538784),2021,840
O1109516,DRIVER,81f0e7773dc3631b961806e61865c9889066611cd67bddaf7094af15aa23d01bb7453fba4ad5d47a82fd8bed3fb35d697dec4fd447722643914e61861b4d82d9,JE252986,1052498.0,06/04/2021 12:23:00 AM,CHICAGO,IL,60638,F,22.0,SAFETY BELT USED,"DEPLOYED, COMBINATION",NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE252986,06/04/2021 12:23:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",06/04/2021 12:25:00 AM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,3400,W,DOUGLAS BLVD,1021.0,3,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0,6,6,41.863015682,-87.71056627700001,POINT (-87.710566277072 41.863015682088),2021,23
O1254857,DRIVER,60e7f2f0bcc056157655860d5aeeef905f5f31f1ced23ad289695ab312d4136953f65bfc55e82618f84023f62074a30e2bd319ea902508b7073620f04646c1fa,JE493042,1191151.0,12/22/2021 01:50:00 PM,CHICAGO,IL,60619,F,37.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE493042,12/22/2021 01:50:00 PM,30,TRAFFIC SIGNAL,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,N,Y,"OVER $1,500",12/30/2021 03:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,300,E,ROOSEVELT DR,114.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13,4,12,41.867623429,-87.62033239899999,POINT (-87.62033239926 41.867623428526),2021,830
O1253013,DRIVER,56dfda12323246cccf61bce96bb9666d5672889fcd57f5a654109eae40172aef042a0d9e94782979ffdf797ae780448d106aee31f9afa2af6aad6ad9bf2332a9,JE489643,1189373.0,12/26/2021 10:16:00 PM,CHICAGO,IL,60618,M,26.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,OTHER,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE489643,12/26/2021 10:16:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",12/26/2021 10:41:00 PM,DISREGARDING TRAFFIC SIGNALS,DISREGARDING TRAFFIC SIGNALS,1600,W,LAKE ST,1215.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,1,12,41.885434986,-87.667088055,POINT (-87.667088055261 41.885434986143),2021,1336
O1206043,DRIVER,b82dbf4c873dc73650e55e7145d30a641f08e59d65abf44e0a2a5e6b3cd1192be2f3419df9c1b3ae84b343c4e7dff34b2fa34afe7866ba2734fa44ef5ed68a17,JE410983,1144357.0,10/15/2021 06:30:00 PM,CHICAGO,IL,60626,M,38.0,SAFETY BELT USED,"DEPLOYED, SIDE",NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST TAKEN,2021,JE410983,10/15/2021 06:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",10/15/2021 06:42:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,7199,N,WASHTENAW AVE,2411.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,6,10,42.012077429,-87.69720420200001,POINT (-87.697204201667 42.012077428714),2021,1110
O1135888,DRIVER,bf196ebe428dca547c12f3b90a873a67df6a6dee453bbed6099a2c8c867c04bfa1ea4e0bafe1224ccb66c17d6860d11376fa70319f4340ceb61fab3afd5f247a,JE294935,1077432.0,07/08/2021 05:30:00 PM,BELLWOOD,IL,60104,F,32.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE294935,07/08/2021 05:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",07/08/2021 05:34:00 PM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,4200,W,ROOSEVELT RD,1132.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,5,7,41.866210635,-87.730127985,POINT (-87.730127985285 41.866210635409),2021,1050
O1125925,DRIVER,b3e97ee35f842f9460a9a9d4075a00d1a960b09593ea1817f9cad19eb8efcf55ff59b53b9e2a68a5de07106d6fb5bec926561ce2ec2df7947f8d70eb259b4500,JE278849,1067996.0,06/25/2021 08:50:00 AM,CHICAGO,IL,60659,F,72.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE278849,06/25/2021 08:50:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",06/25/2021 08:58:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,2430,W,GRANVILLE AVE,2413.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,6,6,41.994187456999995,-87.691057108,POINT (-87.691057107522 41.994187456805),2021,530
O1158382,DRIVER,73a1e82afb074b6f0b79eb3d901faba3a8a1933d61e8f14ef288ab5e42d09b35e99ebb79a681b147f4a7c381b20cf8453df9ea7c6f9215257d5a3df6071dcd6e,JE331981,1098823.0,08/09/2021 05:25:00 PM,CHICAGO,IL,60639,F,22.0,NONE PRESENT,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE331981,08/09/2021 05:25:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,N,Y,"OVER $1,500",08/09/2021 05:28:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1878,W,OGDEN AVE,1225.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17,2,8,41.87515478,-87.67375588200001,POINT (-87.673755881513 41.875154779829),2021,1045
O1233209,DRIVER,c8e825030fb5a45ec18a88b48b076656d212d58cef95ca372c76cbb29c4cff2d51f947840ca5492d1713f2195aad1afc911ca8d41d9d72de496ff38e886db939,JE455113,1170385.0,11/23/2021 07:40:00 PM,SUMMIT,IL,60501,F,61.0,SAFETY BELT USED,"DEPLOYED, COMBINATION",NONE,"REPORTED, NOT EVIDENT",NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE455113,11/23/2021 07:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",11/23/2021 07:45:00 PM,DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,3100,S,KEDZIE AVE,1032.0,4,NONINCAPACITATING INJURY,3.0,0.0,0.0,2.0,1.0,4.0,0.0,19,3,11,41.837132671,-87.704967115,POINT (-87.704967114787 41.837132671422),2021,1180
O1059313,DRIVER,5f185aecd1bec1dab1ad8eac745dd7d3b20b5d2546efcc28703814289cf12e42f69bd634d7a0fa5c2b13573f9c4b840c3bd78a4ec76d2524034160db868ee704,JE170140,1004547.0,03/16/2021 02:44:00 AM,CHICAGO,IL,60608,M,25.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE170140,03/16/2021 02:44:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",03/16/2021 02:44:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",UNABLE TO DETERMINE,1601,W,GARFIELD BLVD,715.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,3,3,41.793554363,-87.664637551,POINT (-87.664637551165 41.793554363001),2021,164
O1194579,DRIVER,5bec5fea1c6576846179393808b52d60c6c67d1313cd04f47bcdc867d0068ec301f7984b2cdeb36f01003fa54e804a67506fbbdd8062a6fd72712c1f2c6aa9b0,JE391752,1133419.0,09/29/2021 02:10:00 PM,OAK PARK,IL,60302,M,32.0,SAFETY BELT USED,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE391752,09/29/2021 02:10:00 PM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",09/29/2021 02:54:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,530,W,ARMITAGE AVE,1812.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,4,9,41.918380139,-87.642397678,POINT (-87.642397677537 41.918380138775),2021,850
O1236277,DRIVER,a2f81f5933a970f3f2a25242eae9edb6750eec023f8b3dc57e97cfff91fa70c17d52ea73a5599cea4f2db8af5085f06906b8bb92d7e001542b6bf43ec6a017e0,JE460375,1173322.0,11/29/2021 03:00:00 PM,CHICAGO,IL,60653,F,65.0,USAGE UNKNOWN,NOT APPLICABLE,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE460375,11/29/2021 03:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/29/2021 03:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,200,E,35TH ST,211.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,2,11,41.831169482,-87.621705209,POINT (-87.621705208836 41.831169482324),2021,900
O1140641,DRIVER,cca4390df55e8b917defd50f9d482eedadcc3fb006e03000234de25227b1b4ebbe4d538974d18129c1fb244aade6aec9df52df5b143cc70024a3ba33619a202b,JE302942,1081953.0,07/16/2021 12:39:00 AM,CHICAGO,IL,60636,M,45.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE302942,07/16/2021 12:39:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,N,Y,$500 OR LESS,07/16/2021 12:39:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,2700,S,ASHLAND AVE,912.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,6,7,41.843073343,-87.66599007,POINT (-87.665990069924 41.843073343286),2021,39
O1170665,DRIVER,eb2ee8543299cb5169eafc8a0af8c9dfcc4b37c1dd1774b07dc31b7b35203653825e1c41c1aaf1498bcd2ba844d642f88fcff7f7bb05ca4eead8095d51ad6294,JE352068,1110499.0,08/27/2021 03:00:00 PM,RIVERDALE,IL,60827,F,57.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE352068,08/27/2021 03:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,$500 OR LESS,08/27/2021 03:55:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,8500,S,HALSTED ST,613.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,6,8,41.739661416,-87.64387095200001,POINT (-87.643870951608 41.739661415891),2021,900
O1159965,DRIVER,ef273b8b61e5acb43d305e278521f96a62b4e9d0ea9644bf00166860fc25e52e47d01d659c5be67f6290af2942fe4b2539070f0cf528fc54161ad16fb440eded,JE334425,1100334.0,08/11/2021 10:00:00 PM,CHICAGO,IL,60619,F,56.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE334425,08/11/2021 10:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",08/11/2021 11:04:00 PM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,800,E,87TH ST,632.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,4,8,41.736759958,-87.604764568,POINT (-87.604764567582 41.736759957791),2021,1320
O1052547,DRIVER,a214b8eba110204dfff0a30c2de23c1995cd2300a989dba0a7f7c28ad90d7a7fd098d9ac5048932cd14b27ed468336dc1cf69397a322bf4f09abce1b41a8e721,JE157342,998001.0,03/02/2021 08:14:00 PM,CHICAGO,IL,60605,F,50.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE157342,03/02/2021 08:14:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",03/02/2021 08:16:00 PM,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,1199,S,CLINTON ST,124.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,3,3,41.867290331,-87.64057586700001,POINT (-87.640575866664 41.867290331398),2021,1214
O1029159,DRIVER,db98da0f1f278ad43a0a13baad0fde43da9aceb84a39563e29f404ba29c15ca21546ccbb0ac8ddbf246452b51284920dfcdc02d1d1bed0ec042c5e7ec28d66d9,JE121041,975429.0,01/23/2021 12:15:00 PM,CHICAGO,IL,60660,F,18.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE121041,01/23/2021 12:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",01/23/2021 12:20:00 PM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,3400,N,KIMBALL AVE,1732.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12,7,1,41.942464985,-87.712749854,POINT (-87.712749853929 41.942464985128),2021,735
O1203301,DRIVER,e3679c708ca9bb774025ac23d396654616d3b7ce5e225703d8e22aa82aecae6d2041b9921831f29d44e791aadf93bbf09debad18dfabcda61328dbf7284af984,JE406415,1141727.0,10/11/2021 06:30:00 PM,CHICAGO,IL,60625,F,32.0,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE406415,10/11/2021 06:30:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",10/11/2021 07:45:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1700,N,KEDZIE AVE,1421.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18,2,10,41.912028244,-87.70694973299999,POINT (-87.70694973345 41.912028243829),2021,1110
O1051513,DRIVER,9e43eaf10ad9d079f3d79c70626893f88b7577bb5fa56cd018932aa4d6517b6ac799b5e76b258f9aceec9f08ea0aba19ebc04f7d4fc7136cd684d439df467aea,JE155505,997018.0,03/01/2021 12:10:00 AM,CHICAGO,IL,60612,M,21.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE155505,03/01/2021 12:10:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",03/01/2021 12:12:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,400,S,MORGAN ST,1232.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,2,3,41.87656877,-87.652019717,POINT (-87.652019717096 41.876568769918),2021,10
